patient_id,mrn,first_name,last_name,date_of_birth,gender,ssn,phone,email,address,city,state,zip_code,emergency_contact_name,emergency_contact_phone,primary_insurance_id,secondary_insurance_id,blood_type,is_active,registration_date
PAT000884,MRN1000884,Nancy,Harris,1942-05-25,Male,422-86-8957,555-182-8395,patient884@yahoo.com,230 Main St,Los Angeles,AZ,15923,Thomas Hernandez,555-221-2894,INS000876,,AB-,True,2020-09-25 23:53:57.966615
PAT000885,MRN1000885,Sarah,Brown,1980-04-28,Male,761-85-4422,555-610-8010,patient885@hotmail.com,9368 Maple Dr,Phoenix,FL,52727,Sarah White,555-797-6499,INS000310,,O+,True,2023-04-02 23:53:57.966615
PAT000886,MRN1000886,David,Brown,1963-12-08,Female,206-76-4564,555-530-8012,patient886@yahoo.com,5850 Hill Rd,Dallas,TX,56219,Robert Thompson,555-415-2570,INS000280,,AB+,True,2022-04-21 23:53:57.966615
PAT000887,MRN1000887,Patricia,Jackson,1994-09-12,Female,701-99-8936,555-448-1957,patient887@email.com,3109 Main St,Philadelphia,CA,83863,Barbara Moore,555-953-8643,INS000625,,A-,True,2023-07-06 23:53:57.966615
PAT000888,MRN1000888,Michael,Davis,1984-10-11,Male,866-83-9874,555-452-3896,patient888@yahoo.com,1906 Park Ave,Dallas,PA,63315,David Harris,555-792-9177,INS000581,,O-,True,2023-05-30 23:53:57.966615
PAT000889,MRN1000889,Michael,Jackson,1986-12-26,Female,825-45-2267,555-774-8715,patient889@email.com,3240 Main St,Los Angeles,NY,68058,William Lopez,555-310-3996,INS000173,,B+,True,2022-07-19 23:53:57.966615
PAT000890,MRN1000890,Lisa,Williams,1976-09-06,Female,363-86-9291,555-763-7849,patient890@gmail.com,1506 Elm St,Austin,CA,52097,David Brown,555-847-7778,INS000319,,AB-,True,2026-01-03 23:53:57.966615
PAT000891,MRN1000891,Patricia,Smith,1957-12-19,Male,537-14-6160,555-168-3048,patient891@outlook.com,9530 Lake Dr,San Diego,FL,68316,Michael Martin,555-104-7946,INS000398,,O+,True,2021-08-30 23:53:57.966615
PAT000892,MRN1000892,Linda,Davis,1970-03-18,Female,933-50-1232,555-127-3623,patient892@outlook.com,2643 Pine Rd,New York,TX,75001,Patricia Jackson,555-620-6575,INS000540,,A+,True,2024-04-08 23:53:57.966615
PAT000893,MRN1000893,Christopher,Moore,2000-08-08,Female,987-46-4400,555-667-2417,patient893@yahoo.com,4700 Pine Rd,Los Angeles,CA,88588,Susan Smith,555-516-9329,INS000457,,A-,True,2025-05-29 23:53:57.966615
PAT000894,MRN1000894,Sarah,Jones,1963-12-29,Female,246-63-8151,555-941-6261,patient894@outlook.com,2168 Hill Rd,Philadelphia,TX,89595,Michael Martinez,555-665-9782,INS000680,INS000875,A-,True,2024-11-14 23:53:57.966615
PAT000895,MRN1000895,Mary,Jackson,1971-04-16,Male,403-37-3089,555-588-9969,patient895@yahoo.com,4700 Hill Rd,New York,NY,21568,Thomas Garcia,555-988-7882,INS000091,,O+,True,2021-06-07 23:53:57.966615
PAT000896,MRN1000896,Mary,Thomas,1960-01-31,Female,234-38-5214,555-156-7664,patient896@email.com,3622 Cedar Ln,Los Angeles,IL,24021,Linda Wilson,555-872-2029,INS000314,,B+,True,2021-04-14 23:53:57.966615
PAT000897,MRN1000897,William,Martinez,1992-11-20,Female,490-22-3142,555-778-2215,patient897@hotmail.com,9933 Pine Rd,Austin,IL,99210,Jessica Moore,555-135-9581,INS000955,INS000287,AB+,True,2023-11-11 23:53:57.966615
PAT000898,MRN1000898,Charles,Jones,1993-06-01,Male,203-30-9979,555-916-1980,patient898@hotmail.com,7957 Park Ave,San Antonio,NY,34689,Sarah Miller,555-451-8770,INS000973,,O+,True,2023-04-15 23:53:57.966615
PAT000899,MRN1000899,Sarah,Lee,1979-07-17,Male,699-78-2222,555-259-3163,patient899@hotmail.com,6820 Hill Rd,San Diego,CA,68879,Sarah White,555-305-6681,INS000264,,AB+,True,2023-01-05 23:53:57.966615
PAT000900,MRN1000900,Linda,Hernandez,1940-02-27,Male,776-23-6399,555-351-2134,patient900@gmail.com,899 Valley Blvd,Austin,NY,87648,Jessica Miller,555-612-7201,INS000394,,O-,True,2025-05-18 23:53:57.966615
PAT000901,MRN1000901,Daniel,Lopez,1998-12-12,Male,730-46-6561,555-791-2865,patient901@yahoo.com,8618 Cedar Ln,San Diego,FL,81860,Richard Jackson,555-590-5806,INS000836,,O+,True,2024-09-25 23:53:57.966615
PAT000902,MRN1000902,Jennifer,Brown,1940-10-26,Female,333-42-1266,555-500-8839,patient902@email.com,7241 Main St,Chicago,FL,39294,Christopher Miller,555-949-4482,INS000625,,B+,True,2023-02-08 23:53:57.966615
PAT000903,MRN1000903,John,Davis,1947-02-08,Male,104-99-2199,555-741-9963,patient903@gmail.com,1456 Hill Rd,New York,FL,12401,Robert Davis,555-813-4187,INS000223,,B-,True,2024-07-19 23:53:57.966615
PAT000904,MRN1000904,Christopher,Harris,1996-09-25,Male,286-97-8379,555-796-8238,patient904@gmail.com,650 Cedar Ln,Austin,NY,50035,Sarah Smith,555-975-7729,INS000813,,O+,True,2025-01-04 23:53:57.966615
PAT000905,MRN1000905,John,Wilson,1966-11-22,Female,547-99-3676,555-124-7330,patient905@outlook.com,232 Maple Dr,Chicago,AZ,53431,Mary Rodriguez,555-380-5448,INS000583,,AB+,True,2021-11-04 23:53:57.966615
PAT000906,MRN1000906,Jennifer,Johnson,1948-02-11,Male,240-34-9700,555-744-8828,patient906@yahoo.com,3320 Cedar Ln,Philadelphia,NY,71307,Daniel Davis,555-608-1836,INS000632,,B+,True,2021-07-29 23:53:57.966615
PAT000907,MRN1000907,Robert,Jackson,1991-08-13,Other,820-48-9154,555-747-8005,patient907@hotmail.com,9169 Main St,Los Angeles,PA,63959,Susan Rodriguez,555-272-7269,INS000721,,O+,True,2023-11-04 23:53:57.966615
PAT000908,MRN1000908,Patricia,Johnson,1972-09-08,Male,407-32-3647,555-309-6493,patient908@email.com,1279 Elm St,Austin,CA,28716,Joseph Lopez,555-305-3463,INS000343,,AB-,True,2023-03-06 23:53:57.966615
PAT000909,MRN1000909,Jennifer,White,1967-05-31,Male,449-60-8554,555-351-3219,patient909@hotmail.com,3690 Lake Dr,Chicago,TX,67953,Thomas Martinez,555-601-7481,INS000256,INS000002,A-,True,2022-03-11 23:53:57.966615
PAT000910,MRN1000910,John,Taylor,2007-09-19,Male,864-74-9055,555-254-4250,patient910@gmail.com,4065 Elm St,New York,PA,42782,Susan Wilson,555-959-9073,INS000095,,O-,True,2024-01-21 23:53:57.966615
PAT000911,MRN1000911,Barbara,Hernandez,1962-05-11,Male,165-75-9211,555-800-8967,patient911@hotmail.com,8734 Park Ave,Los Angeles,TX,52616,William Taylor,555-773-7951,INS000830,,O-,True,2021-05-19 23:53:57.966615
PAT000912,MRN1000912,Lisa,Moore,1972-11-21,Male,638-28-3109,555-226-9833,patient912@gmail.com,6657 Lake Dr,Dallas,PA,99499,Susan Harris,555-921-6745,INS000335,,B-,True,2023-09-01 23:53:57.966615
PAT000913,MRN1000913,Elizabeth,Brown,1970-07-12,Female,309-67-9615,555-464-3544,patient913@yahoo.com,1809 Elm St,Chicago,AZ,23641,Jessica White,555-708-7450,INS000339,,O+,True,2021-07-17 23:53:57.966615
PAT000914,MRN1000914,Thomas,Taylor,1944-12-07,Other,758-79-8914,555-173-3261,patient914@gmail.com,5446 Cedar Ln,Dallas,FL,21503,William Brown,555-927-5322,INS000828,,O-,False,2024-02-14 23:53:57.966615
PAT000915,MRN1000915,Nancy,White,1973-04-19,Male,159-52-9956,555-487-9467,patient915@hotmail.com,4565 Park Ave,Philadelphia,NY,60994,Richard Davis,555-853-6485,INS000448,,A+,False,2020-02-13 23:53:57.966615
PAT000916,MRN1000916,Patricia,Brown,1976-07-23,Female,968-47-2104,555-837-5660,patient916@hotmail.com,358 Elm St,Chicago,IL,10073,Jessica Williams,555-630-8281,INS000414,INS000585,A-,True,2019-10-20 23:53:57.966615
PAT000917,MRN1000917,Daniel,Johnson,1945-05-14,Female,497-76-1810,555-762-9398,patient917@gmail.com,4114 Valley Blvd,Houston,FL,82023,Robert Johnson,555-771-7344,INS000319,,A+,True,2021-05-03 23:53:57.966615
PAT000918,MRN1000918,Barbara,Martinez,1937-10-18,Female,493-99-2262,555-476-7784,patient918@yahoo.com,2627 Park Ave,Houston,NY,84709,Richard Davis,555-494-5248,INS000670,,B+,True,2024-01-01 23:53:57.966615
PAT000919,MRN1000919,Sarah,Hernandez,1972-02-26,Male,848-35-5184,555-325-9158,patient919@email.com,770 Valley Blvd,Chicago,AZ,56746,Patricia Anderson,555-938-5343,INS000148,,O-,True,2023-08-10 23:53:57.966615
PAT000920,MRN1000920,Robert,Johnson,1994-05-13,Male,689-92-7063,555-185-2361,patient920@gmail.com,7266 Lake Dr,Austin,FL,79547,David Lopez,555-553-2282,INS000201,INS000151,A-,True,2023-11-09 23:53:57.966615
PAT000921,MRN1000921,Susan,Jones,1996-05-23,Male,510-49-8660,555-392-3494,patient921@hotmail.com,4479 Park Ave,San Diego,CA,84768,Jennifer Jackson,555-457-6793,INS000630,,A+,True,2021-12-15 23:53:57.966615
PAT000922,MRN1000922,Sarah,Martinez,1983-04-17,Female,865-83-9789,555-720-6104,patient922@yahoo.com,2357 Lake Dr,New York,PA,70916,Joseph Thomas,555-962-4909,INS000286,,AB-,True,2020-11-21 23:53:57.966615
PAT000923,MRN1000923,Susan,Miller,2001-03-09,Female,990-44-7412,555-297-1353,patient923@hotmail.com,2328 Main St,Phoenix,AZ,15108,Richard Johnson,555-381-8263,INS000011,,B+,True,2025-09-06 23:53:57.966615
PAT000924,MRN1000924,Sarah,White,1952-04-22,Male,125-96-6317,555-141-1473,patient924@yahoo.com,5551 Maple Dr,Austin,TX,24290,Patricia Rodriguez,555-358-6238,INS000965,INS000434,A+,True,2022-11-12 23:53:57.966615
PAT000925,MRN1000925,Jessica,Anderson,1968-05-29,Male,627-64-8271,555-864-5011,patient925@gmail.com,6573 Cedar Ln,Houston,NY,55695,Barbara Taylor,555-763-1591,INS000157,INS000710,B-,False,2022-12-12 23:53:57.966615
PAT000926,MRN1000926,Richard,Miller,1971-05-21,Female,738-44-7337,555-564-6515,patient926@yahoo.com,9494 Oak Ave,San Diego,TX,96415,Elizabeth Smith,555-834-3125,INS000642,,O-,True,2023-01-21 23:53:57.966615
PAT000927,MRN1000927,Elizabeth,Gonzalez,1959-02-03,Female,297-96-9873,555-891-5024,patient927@outlook.com,1854 Valley Blvd,Austin,NY,32005,Thomas Brown,555-359-1385,INS000388,,B+,True,2021-12-17 23:53:57.966615
PAT000928,MRN1000928,James,Williams,1968-05-27,Other,347-10-8287,555-683-9812,patient928@email.com,2609 Hill Rd,Philadelphia,NY,33794,Patricia Harris,555-893-6972,INS000812,,A-,True,2021-12-20 23:53:57.966615
PAT000929,MRN1000929,Patricia,Hernandez,1962-03-31,Female,257-35-7471,555-678-3433,patient929@hotmail.com,5818 Park Ave,Dallas,IL,25241,William Rodriguez,555-347-8252,INS000813,INS000079,B+,True,2024-09-22 23:53:57.966615
PAT000930,MRN1000930,Charles,White,1983-11-15,Male,923-25-1830,555-994-4986,patient930@yahoo.com,7381 Pine Rd,Chicago,TX,36883,John Lopez,555-607-3779,INS000598,INS000820,A-,True,2022-08-09 23:53:57.966615
PAT000931,MRN1000931,Patricia,Taylor,1937-03-04,Female,959-79-1972,555-819-2198,patient931@yahoo.com,8313 Elm St,Austin,FL,36400,Joseph Garcia,555-714-1091,INS000778,INS000913,AB-,True,2023-10-05 23:53:57.966615
PAT000932,MRN1000932,Thomas,Thomas,1952-02-12,Female,687-28-7835,555-312-3346,patient932@outlook.com,797 Pine Rd,Los Angeles,FL,59665,Sarah Brown,555-672-5471,INS000012,INS000964,A-,True,2023-01-02 23:53:57.966615
PAT000933,MRN1000933,David,Miller,1981-09-24,Male,185-59-7566,555-365-8165,patient933@email.com,1500 Elm St,Philadelphia,NY,78378,Daniel Martinez,555-795-9588,INS000868,,A+,True,2022-10-14 23:53:57.966615
PAT000934,MRN1000934,William,Gonzalez,1965-08-05,Female,235-10-2621,555-452-9228,patient934@hotmail.com,5358 Maple Dr,Dallas,FL,88002,Daniel Miller,555-725-7526,INS000569,,AB+,True,2024-05-22 23:53:57.966615
PAT000935,MRN1000935,Sarah,Gonzalez,1966-02-25,Female,528-51-6838,555-971-7227,patient935@yahoo.com,9227 Maple Dr,Philadelphia,AZ,59277,Daniel Gonzalez,555-422-4719,INS000962,,AB-,True,2025-02-05 23:53:57.966615
PAT000936,MRN1000936,Sarah,Jones,2000-10-31,Male,426-67-9299,555-489-4419,patient936@gmail.com,421 Lake Dr,Philadelphia,AZ,17967,John Williams,555-757-5238,INS000579,INS000465,O+,True,2025-03-04 23:53:57.966615
PAT000937,MRN1000937,Mary,Anderson,1948-08-18,Female,516-45-6415,555-229-8843,patient937@gmail.com,7538 Elm St,Los Angeles,FL,11017,Susan Moore,555-440-1442,INS000825,,B+,True,2024-11-10 23:53:57.966615
PAT000938,MRN1000938,Richard,Williams,1993-09-25,Female,611-95-9564,555-873-9771,patient938@gmail.com,5343 Hill Rd,Los Angeles,PA,77373,Richard Brown,555-342-8224,INS000385,,AB+,True,2020-10-20 23:53:57.966615
PAT000939,MRN1000939,Elizabeth,Miller,1956-03-09,Female,508-51-6370,555-830-5224,patient939@yahoo.com,2373 Oak Ave,San Antonio,NY,35658,Patricia Martinez,555-924-6724,INS000275,,AB+,True,2022-03-27 23:53:57.966615
PAT000940,MRN1000940,Elizabeth,White,2002-08-31,Male,869-55-9086,555-205-9042,patient940@yahoo.com,2700 Park Ave,Houston,FL,45690,Richard Smith,555-386-1533,INS000785,,O+,True,2023-01-25 23:53:57.966615
PAT000941,MRN1000941,Robert,Lopez,1950-09-20,Male,460-22-3820,555-774-4304,patient941@hotmail.com,3088 Park Ave,Austin,NY,70097,Michael Gonzalez,555-891-8897,INS000979,,B+,True,2019-08-02 23:53:57.966615
PAT000942,MRN1000942,Nancy,Taylor,1989-06-04,Female,360-70-8060,555-920-9141,patient942@email.com,4356 Maple Dr,San Diego,FL,66704,John Williams,555-637-1119,INS000604,,B+,True,2023-01-26 23:53:57.966615
PAT000943,MRN1000943,James,Harris,1975-08-13,Male,381-10-1112,555-522-6611,patient943@gmail.com,6174 Park Ave,Los Angeles,AZ,99228,Thomas Martin,555-483-4761,INS000398,,A+,True,2022-10-03 23:53:57.966615
PAT000944,MRN1000944,Mary,Martin,2006-09-16,Female,153-59-9581,555-683-2172,patient944@hotmail.com,7926 Hill Rd,Phoenix,FL,19220,Jennifer Gonzalez,555-644-4537,INS000400,,A-,True,2019-09-04 23:53:57.966615
PAT000945,MRN1000945,Richard,Gonzalez,2004-10-12,Female,557-53-9536,555-449-4445,patient945@yahoo.com,4474 Cedar Ln,Austin,FL,27026,Lisa Harris,555-303-9743,INS000429,INS000622,O+,True,2022-04-25 23:53:57.966615
PAT000946,MRN1000946,Jennifer,Jackson,1971-01-09,Male,905-63-9699,555-636-3284,patient946@outlook.com,6578 Main St,Chicago,AZ,98030,James Hernandez,555-480-7601,INS000684,,AB-,True,2020-09-05 23:53:57.966615
PAT000947,MRN1000947,Charles,Davis,1998-04-17,Female,976-26-5770,555-142-2544,patient947@hotmail.com,7404 Hill Rd,New York,CA,76530,David Hernandez,555-694-4088,INS000828,,O+,True,2022-10-20 23:53:57.966615
PAT000948,MRN1000948,Thomas,Miller,1962-04-12,Female,799-17-6855,555-200-5502,patient948@yahoo.com,466 Lake Dr,San Diego,PA,93311,Daniel Lee,555-291-2980,INS000532,,O+,True,2024-03-04 23:53:57.966615
PAT000949,MRN1000949,Jessica,Lopez,1980-11-05,Male,173-63-7268,555-783-1496,patient949@outlook.com,5726 Oak Ave,Philadelphia,IL,85729,William Gonzalez,555-353-7669,INS000066,,B-,True,2025-02-18 23:53:57.966615
PAT000950,MRN1000950,Joseph,Davis,1963-02-23,Female,461-42-6326,555-934-7354,patient950@hotmail.com,9317 Valley Blvd,San Diego,FL,77661,Barbara Rodriguez,555-715-7222,INS000982,,B-,True,2019-10-29 23:53:57.966615
PAT000951,MRN1000951,Christopher,Martin,1957-04-24,Female,209-29-3869,555-923-6785,patient951@yahoo.com,1739 Valley Blvd,Phoenix,TX,86901,Jennifer Harris,555-410-9599,INS000919,INS000043,B-,True,2020-01-31 23:53:57.966615
PAT000952,MRN1000952,Thomas,Johnson,1964-09-09,Female,362-48-5260,555-267-8011,patient952@email.com,8371 Oak Ave,Los Angeles,PA,90927,Richard Taylor,555-143-5533,INS000125,,AB-,True,2022-09-08 23:53:57.966615
PAT000953,MRN1000953,Jessica,White,1981-01-08,Female,170-75-8738,555-502-5797,patient953@outlook.com,7572 Lake Dr,Phoenix,PA,39790,Linda Gonzalez,555-930-1478,INS000678,,A+,False,2024-01-11 23:53:57.966615
PAT000954,MRN1000954,Linda,Smith,1994-12-30,Male,403-10-3354,555-288-8062,patient954@outlook.com,6238 Elm St,Chicago,AZ,10921,Thomas Rodriguez,555-586-4627,INS000551,,B+,True,2022-09-04 23:53:57.966615
PAT000955,MRN1000955,David,Lee,1996-10-16,Female,920-35-4302,555-555-4609,patient955@yahoo.com,1222 Pine Rd,Phoenix,CA,74991,Linda Thomas,555-569-4424,INS000187,,AB+,True,2021-10-18 23:53:57.966615
PAT000956,MRN1000956,Thomas,Hernandez,1986-12-12,Female,641-62-9755,555-992-7042,patient956@hotmail.com,9481 Cedar Ln,Dallas,IL,46800,Joseph Williams,555-156-5502,INS000860,,B-,True,2023-05-18 23:53:57.966615
PAT000957,MRN1000957,David,Moore,1979-12-16,Female,536-12-9397,555-165-3367,patient957@gmail.com,4997 Oak Ave,San Diego,PA,61172,William Smith,555-189-6763,INS000143,,B+,True,2020-05-15 23:53:57.966615
PAT000958,MRN1000958,Lisa,Hernandez,1983-09-01,Female,894-39-6214,555-599-3999,patient958@gmail.com,5126 Valley Blvd,Houston,TX,23871,Michael Martinez,555-101-7329,INS000591,INS000420,O+,True,2024-10-23 23:53:57.966615
PAT000959,MRN1000959,Richard,Wilson,1989-04-06,Male,940-70-1686,555-386-6176,patient959@email.com,2806 Elm St,Austin,TX,25313,Nancy Rodriguez,555-323-3894,INS000801,INS000828,B+,True,2021-12-04 23:53:57.966615
PAT000960,MRN1000960,Christopher,Williams,1980-06-17,Female,847-18-8415,555-453-4614,patient960@hotmail.com,3475 Oak Ave,San Antonio,AZ,42298,Christopher Thompson,555-930-5219,INS000810,INS000661,AB-,True,2025-03-16 23:53:57.966615
PAT000961,MRN1000961,Richard,Lopez,2003-03-31,Male,120-41-7688,555-927-5078,patient961@outlook.com,7136 Cedar Ln,Chicago,AZ,85005,David Rodriguez,555-958-1480,INS000150,INS000468,B-,True,2024-03-25 23:53:57.966615
PAT000962,MRN1000962,Elizabeth,Lee,1980-06-29,Male,298-15-5887,555-600-6987,patient962@yahoo.com,8971 Pine Rd,San Antonio,PA,89206,David Jackson,555-421-2693,INS000249,INS000229,A-,True,2024-10-17 23:53:57.966615
PAT000963,MRN1000963,Richard,Martinez,1942-12-02,Male,929-44-3521,555-788-7426,patient963@email.com,8619 Maple Dr,Chicago,FL,93761,Barbara Thompson,555-146-3312,INS000681,,AB+,True,2024-08-30 23:53:57.966615
PAT000964,MRN1000964,Lisa,Anderson,1970-06-11,Other,317-75-7737,555-421-7322,patient964@yahoo.com,8576 Elm St,Philadelphia,CA,72805,Susan Wilson,555-517-6914,INS000791,,A+,True,2021-06-20 23:53:57.966615
PAT000965,MRN1000965,Elizabeth,Thompson,1941-10-07,Female,162-32-1740,555-728-8688,patient965@email.com,9444 Lake Dr,Austin,IL,85669,James Smith,555-628-4775,INS000666,INS000032,B-,True,2022-12-24 23:53:57.966615
PAT000966,MRN1000966,Lisa,Davis,1940-06-03,Female,916-98-6452,555-520-5262,patient966@hotmail.com,4558 Lake Dr,Los Angeles,NY,87908,Linda Smith,555-990-9732,INS000646,,A+,True,2020-07-14 23:53:57.966615
PAT000967,MRN1000967,Patricia,Williams,1974-02-09,Female,848-16-9856,555-641-8230,patient967@hotmail.com,7389 Park Ave,Dallas,NY,26599,John Williams,555-562-8075,INS000999,INS000674,O-,True,2019-03-13 23:53:57.966615
PAT000968,MRN1000968,Karen,Lee,1958-12-03,Female,726-78-4659,555-623-5808,patient968@hotmail.com,5842 Park Ave,Dallas,CA,71150,Karen Wilson,555-310-4311,INS000903,,AB-,True,2024-02-04 23:53:57.966615
PAT000969,MRN1000969,Susan,Hernandez,1994-05-22,Female,131-87-5554,555-702-7977,patient969@hotmail.com,5330 Valley Blvd,Houston,IL,23779,Christopher Jones,555-398-7464,INS000662,,AB-,True,2023-03-22 23:53:57.966615
PAT000970,MRN1000970,Lisa,Gonzalez,1998-02-23,Female,864-18-4483,555-263-3698,patient970@gmail.com,701 Lake Dr,Los Angeles,NY,93021,Robert Thomas,555-578-5606,INS000140,,AB+,True,2021-09-12 23:53:57.966615
PAT000971,MRN1000971,Robert,Gonzalez,1994-07-12,Male,375-95-1198,555-385-5718,patient971@hotmail.com,407 Elm St,Chicago,IL,53038,Robert Davis,555-763-7996,INS000273,,A-,False,2022-10-23 23:53:57.966615
PAT000972,MRN1000972,Michael,Davis,2000-04-06,Male,697-65-2084,555-825-7022,patient972@outlook.com,5443 Cedar Ln,Phoenix,NY,61635,Thomas Gonzalez,555-372-7456,INS000393,,AB+,True,2024-01-17 23:53:57.966615
PAT000973,MRN1000973,Elizabeth,Jackson,1977-11-20,Female,943-87-8792,555-950-2971,patient973@gmail.com,4414 Maple Dr,Austin,CA,16375,Charles Thomas,555-984-8075,INS000574,,B+,True,2019-06-19 23:53:57.966615
PAT000974,MRN1000974,Nancy,Thomas,1937-02-15,Female,710-72-8978,555-122-6027,patient974@email.com,5112 Maple Dr,San Diego,FL,38878,William Thompson,555-863-1611,INS000503,INS000825,A+,True,2019-05-10 23:53:57.966615
PAT000975,MRN1000975,Jennifer,Jackson,1950-11-22,Male,238-44-6515,555-516-3262,patient975@gmail.com,7176 Hill Rd,San Diego,NY,37688,Robert White,555-353-4578,INS000141,,B+,True,2020-06-03 23:53:57.966615
PAT000976,MRN1000976,Patricia,Garcia,1969-03-24,Male,256-81-5402,555-422-1095,patient976@email.com,7812 Lake Dr,Houston,AZ,78271,Patricia Lee,555-971-3236,INS000191,,AB+,True,2021-01-30 23:53:57.966615
PAT000977,MRN1000977,Karen,Lopez,1985-05-18,Female,212-36-6940,555-523-3123,patient977@yahoo.com,1768 Elm St,San Antonio,NY,98704,Lisa Anderson,555-597-4220,INS000925,,AB+,True,2024-02-05 23:53:57.966615
PAT000978,MRN1000978,Robert,Lopez,1953-10-25,Male,498-88-5428,555-681-7861,patient978@hotmail.com,6826 Valley Blvd,San Diego,NY,73668,Lisa Miller,555-941-8774,INS000054,,B-,True,2023-03-15 23:53:57.966615
PAT000979,MRN1000979,Daniel,Brown,1941-10-28,Female,639-11-5895,555-434-7276,patient979@gmail.com,2962 Pine Rd,San Diego,FL,80910,Richard Taylor,555-370-2826,INS000232,INS000553,AB-,True,2021-02-04 23:53:57.966615
PAT000980,MRN1000980,Susan,Brown,1940-08-30,Other,425-15-8602,555-646-6469,patient980@gmail.com,143 Valley Blvd,Chicago,FL,78032,Linda Moore,555-443-3402,INS000479,,A+,True,2023-10-02 23:53:57.966615
PAT000981,MRN1000981,Robert,Gonzalez,1976-02-04,Male,309-55-7187,555-979-2799,patient981@outlook.com,4452 Valley Blvd,Phoenix,AZ,98686,Barbara Thompson,555-901-1879,INS000213,,O-,True,2022-06-02 23:53:57.966615
PAT000982,MRN1000982,Jennifer,Martinez,1993-05-18,Male,869-98-9063,555-246-1888,patient982@hotmail.com,980 Lake Dr,Phoenix,PA,56237,Mary Jackson,555-825-5647,INS000236,,AB+,True,2023-08-21 23:53:57.966615
PAT000983,MRN1000983,John,Davis,1976-01-14,Female,406-75-1232,555-987-7909,patient983@hotmail.com,6734 Maple Dr,Houston,NY,29075,David Thompson,555-937-2143,INS000498,,AB-,True,2019-01-26 23:53:57.966615
PAT000984,MRN1000984,Michael,Gonzalez,1985-01-07,Female,686-51-9163,555-884-3070,patient984@hotmail.com,4989 Oak Ave,Phoenix,IL,77287,Christopher Anderson,555-154-2454,INS000724,,A+,True,2019-02-09 23:53:57.966615
PAT000985,MRN1000985,Jennifer,Thompson,1956-06-26,Female,755-91-4649,555-868-8328,patient985@hotmail.com,5765 Maple Dr,Houston,NY,57906,James Jackson,555-121-3933,INS000572,,B-,True,2020-02-13 23:53:57.966615
