provider_id,npi,first_name,last_name,specialty,sub_specialty,degree,license_number,license_state,facility_id,phone,email,is_accepting_patients,is_active,hire_date,created_date
PRV000888,1000000888,Sarah,Thompson,Oncology,Pain Management,PA,LIC680994,TX,FAC000185,555-263-9760,dr.allen39@wrshealthproviders.com,True,True,2014-02-10,2024-02-08 23:53:57.982591
PRV000889,1000000889,Michelle,Scott,Emergency Medicine,Interventional,NP,LIC177178,CA,FAC000433,555-286-5813,dr.thompson10@wrshealthproviders.com,True,True,2012-04-06,2022-01-09 23:53:57.982591
PRV000890,1000000890,John,Nelson,General Surgery,Pain Management,MD,LIC727066,PA,FAC000374,555-870-7647,dr.lewis91@wrshealthproviders.com,True,True,2004-08-19,2024-01-10 23:53:57.982591
PRV000891,1000000891,Michael,Allen,Orthopedics,Geriatrics,DO,LIC844228,PA,FAC000449,555-415-2950,dr.robinson39@wrshealthproviders.com,True,True,2019-05-21,2023-04-21 23:53:57.982591
PRV000892,1000000892,Michelle,Young,Cardiology,Interventional,MD,LIC112178,NY,FAC000542,555-756-4931,dr.walker43@wrshealthproviders.com,False,True,2024-09-24,2022-01-19 23:53:57.982591
PRV000893,1000000893,Richard,Martinez,Obstetrics and Gynecology,Pain Management,MD,LIC105955,AZ,FAC000946,555-560-2306,dr.walker44@wrshealthproviders.com,False,True,2004-08-02,2024-11-14 23:53:57.982591
PRV000894,1000000894,Emily,Clark,Dermatology,Sports Medicine,MD,LIC982382,IL,FAC000103,555-530-6342,dr.allen24@wrshealthproviders.com,True,True,2013-03-30,2021-05-31 23:53:57.982591
PRV000895,1000000895,William,Walker,Obstetrics and Gynecology,Geriatrics,MD,LIC970366,TX,FAC000299,555-157-5563,dr.king81@wrshealthproviders.com,True,True,2024-12-31,2021-03-14 23:53:57.982591
PRV000896,1000000896,Thomas,King,Pediatrics,Interventional,MD,LIC893861,AZ,FAC000636,555-786-3747,dr.green17@wrshealthproviders.com,False,True,2010-04-23,2021-04-29 23:53:57.982591
PRV000897,1000000897,John,Green,Emergency Medicine,Interventional,PA,LIC953410,FL,FAC000406,555-779-4549,dr.green96@wrshealthproviders.com,False,True,2020-09-24,2024-11-27 23:53:57.982591
PRV000898,1000000898,Sarah,Lewis,Endocrinology,Sports Medicine,MD,LIC448876,PA,FAC000228,555-776-2733,dr.anderson64@wrshealthproviders.com,True,True,2024-05-26,2023-02-06 23:53:57.982591
PRV000899,1000000899,John,King,Cardiology,Interventional,PA,LIC533134,AZ,FAC000820,555-482-7689,dr.martinez98@wrshealthproviders.com,True,True,2007-04-03,2026-01-09 23:53:57.982591
PRV000900,1000000900,Michael,Scott,Endocrinology,,MD,LIC908822,NY,FAC000367,555-754-4863,dr.hall65@wrshealthproviders.com,True,True,2007-01-21,2023-06-17 23:53:57.982591
PRV000901,1000000901,Sarah,Clark,Emergency Medicine,Interventional,DO,LIC562396,FL,FAC000326,555-580-9825,dr.young92@wrshealthproviders.com,True,True,2005-05-09,2022-07-18 23:53:57.982591
PRV000902,1000000902,Sarah,Scott,Family Medicine,Critical Care,MD,LIC936684,CA,FAC000031,555-187-4648,dr.baker43@wrshealthproviders.com,True,True,2008-01-28,2021-12-03 23:53:57.982591
PRV000903,1000000903,Thomas,Hall,Ophthalmology,Interventional,MD,LIC947872,IL,FAC000081,555-220-2027,dr.martinez32@wrshealthproviders.com,True,True,2012-12-24,2025-05-03 23:53:57.982591
PRV000904,1000000904,Robert,King,Psychiatry,Geriatrics,MD,LIC344056,PA,FAC000597,555-473-2740,dr.allen6@wrshealthproviders.com,True,True,2011-09-12,2023-10-07 23:53:57.982591
PRV000905,1000000905,William,Green,Internal Medicine,,MD,LIC768663,PA,FAC000215,555-624-2221,dr.baker87@wrshealthproviders.com,True,True,2008-08-04,2022-07-06 23:53:57.982591
PRV000906,1000000906,James,Anderson,Radiology,Sports Medicine,DO,LIC475506,IL,FAC000379,555-826-4953,dr.allen80@wrshealthproviders.com,True,False,2021-06-16,2023-11-12 23:53:57.982591
PRV000907,1000000907,Richard,Thompson,Psychiatry,,MD,LIC264938,NY,FAC000215,555-490-1383,dr.martinez65@wrshealthproviders.com,True,True,2021-04-23,2026-01-14 23:53:57.982591
PRV000908,1000000908,Thomas,Scott,Internal Medicine,Sports Medicine,DO,LIC941554,AZ,FAC000925,555-126-5518,dr.king3@wrshealthproviders.com,False,True,2012-05-06,2022-10-20 23:53:57.982591
PRV000909,1000000909,Lisa,Lewis,Ophthalmology,,MD,LIC537461,NY,FAC000065,555-550-1789,dr.wright90@wrshealthproviders.com,False,True,2010-10-19,2022-04-07 23:53:57.982591
PRV000910,1000000910,Michelle,King,Neurology,Critical Care,MD,LIC336800,AZ,FAC000678,555-411-8081,dr.clark86@wrshealthproviders.com,True,True,2024-01-16,2024-06-03 23:53:57.982591
PRV000911,1000000911,Laura,Wright,Psychiatry,,MD,LIC482522,AZ,FAC000082,555-851-6001,dr.allen7@wrshealthproviders.com,True,True,2005-09-15,2025-12-26 23:53:57.982591
PRV000912,1000000912,Michelle,Martinez,Ophthalmology,Critical Care,PA,LIC727154,FL,FAC000032,555-388-5288,dr.wright86@wrshealthproviders.com,False,True,2016-01-08,2024-05-03 23:53:57.982591
PRV000913,1000000913,Lisa,Wright,Cardiology,Critical Care,DO,LIC487008,FL,FAC000904,555-161-6687,dr.king99@wrshealthproviders.com,True,True,2019-03-08,2024-08-18 23:53:57.982591
PRV000914,1000000914,Richard,Martinez,Ophthalmology,Sports Medicine,MD,LIC191255,FL,FAC000117,555-798-9951,dr.allen54@wrshealthproviders.com,True,True,2006-06-22,2023-06-27 23:53:57.982591
PRV000915,1000000915,Lisa,Nelson,General Surgery,Sports Medicine,MD,LIC594762,FL,FAC000737,555-166-6383,dr.wright10@wrshealthproviders.com,True,True,2022-11-15,2021-01-30 23:53:57.982591
PRV000916,1000000916,Sarah,Baker,Dermatology,,MD,LIC938624,TX,FAC000332,555-200-4649,dr.clark8@wrshealthproviders.com,True,True,2011-06-23,2023-12-19 23:53:57.982591
PRV000917,1000000917,James,Wright,Psychiatry,Geriatrics,PA,LIC553192,AZ,FAC000524,555-731-5177,dr.scott79@wrshealthproviders.com,True,True,2011-03-11,2025-11-23 23:53:57.982591
PRV000918,1000000918,Emily,Martinez,Anesthesiology,Geriatrics,DO,LIC350222,FL,FAC000310,555-259-9102,dr.anderson85@wrshealthproviders.com,False,True,2007-11-30,2025-06-19 23:53:57.982591
PRV000919,1000000919,Robert,Walker,Ophthalmology,,MD,LIC479071,FL,FAC000379,555-673-2525,dr.green14@wrshealthproviders.com,True,True,2016-04-26,2023-06-29 23:53:57.982591
PRV000920,1000000920,Emily,Nelson,Oncology,Geriatrics,MD,LIC290965,PA,FAC000406,555-986-2190,dr.robinson80@wrshealthproviders.com,True,True,2017-09-27,2021-07-07 23:53:57.982591
PRV000921,1000000921,William,Allen,Ophthalmology,,MD,LIC376544,IL,FAC000454,555-737-3630,dr.wright99@wrshealthproviders.com,False,True,2012-07-30,2024-04-11 23:53:57.982591
PRV000922,1000000922,Richard,King,Internal Medicine,,PA,LIC214742,IL,FAC000864,555-544-9763,dr.baker28@wrshealthproviders.com,True,True,2008-04-01,2025-12-15 23:53:57.982591
PRV000923,1000000923,Laura,Walker,Anesthesiology,Critical Care,MD,LIC351457,IL,FAC000231,555-710-1890,dr.baker20@wrshealthproviders.com,True,True,2018-06-02,2024-03-04 23:53:57.982591
PRV000924,1000000924,Michael,Martinez,Endocrinology,,DO,LIC783839,TX,FAC000978,555-121-9200,dr.king31@wrshealthproviders.com,True,True,2024-04-22,2023-09-24 23:53:57.982591
PRV000925,1000000925,Lisa,Lewis,Endocrinology,Interventional,MD,LIC129497,IL,FAC000897,555-964-7978,dr.anderson30@wrshealthproviders.com,True,True,2021-07-30,2022-03-26 23:53:57.982591
PRV000926,1000000926,David,Baker,Radiology,Sports Medicine,DO,LIC257362,PA,FAC000094,555-794-1818,dr.robinson41@wrshealthproviders.com,True,True,2009-06-20,2021-05-04 23:53:57.982591
PRV000927,1000000927,Emily,Walker,Radiology,Critical Care,DO,LIC838749,TX,FAC000833,555-755-7926,dr.allen49@wrshealthproviders.com,True,True,2012-05-16,2023-11-05 23:53:57.982591
PRV000928,1000000928,Robert,Allen,Radiology,Sports Medicine,DO,LIC294741,PA,FAC000225,555-946-9562,dr.young30@wrshealthproviders.com,True,True,2019-07-20,2024-02-05 23:53:57.982591
PRV000929,1000000929,John,Allen,General Surgery,,DO,LIC945452,PA,FAC000489,555-174-5775,dr.allen35@wrshealthproviders.com,True,True,2014-08-17,2021-08-28 23:53:57.982591
PRV000930,1000000930,Karen,King,Emergency Medicine,,NP,LIC652868,PA,FAC000059,555-415-2322,dr.clark71@wrshealthproviders.com,True,True,2015-08-10,2024-03-25 23:53:57.982591
PRV000931,1000000931,Michelle,Anderson,Oncology,Geriatrics,MD,LIC921436,AZ,FAC000712,555-539-7990,dr.anderson89@wrshealthproviders.com,True,True,2019-05-26,2023-02-24 23:53:57.982591
PRV000932,1000000932,David,Martinez,Obstetrics and Gynecology,Geriatrics,MD,LIC893872,FL,FAC000048,555-991-7369,dr.king33@wrshealthproviders.com,True,True,2017-10-28,2022-09-14 23:53:57.982591
PRV000933,1000000933,James,Nelson,Cardiology,,MD,LIC494655,NY,FAC000742,555-198-2684,dr.anderson8@wrshealthproviders.com,True,True,2022-03-15,2021-10-01 23:53:57.982591
PRV000934,1000000934,Jennifer,Green,Family Medicine,Geriatrics,PA,LIC602201,FL,FAC000715,555-588-8644,dr.lewis94@wrshealthproviders.com,True,True,2006-08-15,2022-08-11 23:53:57.982591
PRV000935,1000000935,Karen,Lewis,Oncology,Critical Care,MD,LIC202566,PA,FAC000734,555-801-3492,dr.walker14@wrshealthproviders.com,False,True,2015-09-19,2022-06-27 23:53:57.982591
PRV000936,1000000936,Michael,Robinson,General Surgery,Geriatrics,DO,LIC156961,TX,FAC000068,555-955-5559,dr.wright7@wrshealthproviders.com,True,True,2010-09-10,2021-11-06 23:53:57.982591
PRV000937,1000000937,Emily,Walker,Endocrinology,,DO,LIC516129,IL,FAC000681,555-267-1032,dr.nelson72@wrshealthproviders.com,True,True,2017-11-21,2025-10-28 23:53:57.982591
PRV000938,1000000938,Michael,Allen,Orthopedics,Critical Care,MD,LIC534334,IL,FAC000710,555-519-8680,dr.nelson32@wrshealthproviders.com,True,True,2012-08-05,2022-06-03 23:53:57.982591
PRV000939,1000000939,Sarah,Green,Radiology,,MD,LIC442395,CA,FAC000473,555-151-1488,dr.anderson44@wrshealthproviders.com,True,True,2014-11-22,2023-10-24 23:53:57.982591
PRV000940,1000000940,Robert,Martinez,Family Medicine,,MD,LIC878558,NY,FAC000282,555-450-9501,dr.walker75@wrshealthproviders.com,True,True,2022-02-21,2024-03-25 23:53:57.982591
PRV000941,1000000941,Karen,Scott,Obstetrics and Gynecology,Geriatrics,MD,LIC543999,IL,FAC000581,555-861-6646,dr.anderson5@wrshealthproviders.com,False,True,2013-04-11,2023-01-16 23:53:57.982591
PRV000942,1000000942,Michelle,Allen,Internal Medicine,Geriatrics,MD,LIC122756,IL,FAC000196,555-667-3516,dr.hall98@wrshealthproviders.com,False,True,2024-09-22,2023-10-26 23:53:57.982591
PRV000943,1000000943,John,Scott,Dermatology,,MD,LIC276718,NY,FAC000095,555-386-1190,dr.allen82@wrshealthproviders.com,True,True,2004-03-19,2021-03-06 23:53:57.982591
PRV000944,1000000944,Michelle,Martinez,Oncology,Geriatrics,NP,LIC409175,PA,FAC000927,555-361-8858,dr.walker24@wrshealthproviders.com,True,True,2021-04-06,2022-09-24 23:53:57.982591
PRV000945,1000000945,Jennifer,King,Pediatrics,,PA,LIC709347,IL,FAC000974,555-596-6280,dr.lewis50@wrshealthproviders.com,True,True,2019-09-16,2023-04-04 23:53:57.982591
PRV000946,1000000946,Michelle,Clark,Family Medicine,,MD,LIC275751,NY,FAC000462,555-818-8932,dr.clark4@wrshealthproviders.com,True,True,2012-09-15,2021-03-10 23:53:57.982591
PRV000947,1000000947,Michael,Green,Oncology,Pain Management,MD,LIC302657,IL,FAC000369,555-280-5667,dr.king88@wrshealthproviders.com,True,True,2005-05-04,2021-08-13 23:53:57.982591
PRV000948,1000000948,Jennifer,King,Oncology,,MD,LIC484127,PA,FAC000425,555-106-1548,dr.wright99@wrshealthproviders.com,True,True,2016-05-31,2021-11-04 23:53:57.982591
PRV000949,1000000949,William,Hall,General Surgery,,DO,LIC567404,PA,FAC000975,555-336-1962,dr.wright91@wrshealthproviders.com,False,True,2017-11-11,2022-01-19 23:53:57.982591
PRV000950,1000000950,Thomas,Clark,Orthopedics,,NP,LIC561688,IL,FAC000029,555-302-2368,dr.wright93@wrshealthproviders.com,True,True,2015-08-19,2022-01-17 23:53:57.982591
PRV000951,1000000951,Sarah,Clark,Psychiatry,Geriatrics,MD,LIC565352,TX,FAC000822,555-474-2056,dr.scott19@wrshealthproviders.com,True,False,2021-01-16,2025-04-18 23:53:57.982591
PRV000952,1000000952,Lisa,Clark,Oncology,Interventional,MD,LIC401516,TX,FAC000512,555-864-9518,dr.young78@wrshealthproviders.com,True,True,2015-10-05,2025-02-14 23:53:57.982591
PRV000953,1000000953,David,Allen,Endocrinology,Geriatrics,DO,LIC185095,FL,FAC000239,555-985-7776,dr.nelson48@wrshealthproviders.com,True,True,2024-01-24,2024-11-28 23:53:57.982591
PRV000954,1000000954,Lisa,Baker,Obstetrics and Gynecology,Pain Management,DO,LIC796561,IL,FAC000007,555-194-8328,dr.scott45@wrshealthproviders.com,True,True,2024-09-29,2025-02-03 23:53:57.982591
PRV000955,1000000955,Thomas,Thompson,Radiology,Critical Care,MD,LIC415636,NY,FAC000190,555-455-8130,dr.baker70@wrshealthproviders.com,False,True,2012-08-11,2024-06-02 23:53:57.982591
PRV000956,1000000956,Nancy,Robinson,Endocrinology,,DO,LIC708149,AZ,FAC000967,555-282-3495,dr.hall30@wrshealthproviders.com,True,True,2024-11-11,2025-01-08 23:53:57.982591
PRV000957,1000000957,Thomas,Anderson,Orthopedics,Geriatrics,MD,LIC145974,FL,FAC000107,555-802-6080,dr.hall78@wrshealthproviders.com,True,True,2016-11-09,2025-10-21 23:53:57.982591
PRV000958,1000000958,Richard,Robinson,Internal Medicine,Pain Management,MD,LIC485045,CA,FAC000723,555-725-5976,dr.young27@wrshealthproviders.com,True,True,2012-01-17,2024-08-17 23:53:57.982591
PRV000959,1000000959,Nancy,Allen,Family Medicine,Sports Medicine,DO,LIC593689,NY,FAC000956,555-748-8671,dr.martinez4@wrshealthproviders.com,True,True,2012-11-06,2024-09-11 23:53:57.982591
PRV000960,1000000960,Sarah,Robinson,Orthopedics,,NP,LIC189600,NY,FAC000718,555-529-5324,dr.wright11@wrshealthproviders.com,False,True,2024-06-20,2025-12-09 23:53:57.982591
PRV000961,1000000961,Richard,Lewis,Obstetrics and Gynecology,Critical Care,MD,LIC622584,PA,FAC000871,555-760-2647,dr.wright98@wrshealthproviders.com,True,True,2010-01-14,2025-09-12 23:53:57.982591
PRV000962,1000000962,Jennifer,Baker,Cardiology,Sports Medicine,PA,LIC453507,TX,FAC000999,555-724-5431,dr.baker71@wrshealthproviders.com,True,True,2005-07-23,2023-10-21 23:53:57.982591
PRV000963,1000000963,William,Martinez,Family Medicine,Sports Medicine,MD,LIC300952,PA,FAC000456,555-703-6672,dr.baker68@wrshealthproviders.com,False,True,2022-05-08,2024-09-13 23:53:57.982591
PRV000964,1000000964,Michael,Allen,Obstetrics and Gynecology,,DO,LIC258501,TX,FAC000219,555-984-9291,dr.lewis68@wrshealthproviders.com,True,True,2005-09-09,2022-03-04 23:53:57.982591
PRV000965,1000000965,Robert,Thompson,Pediatrics,Critical Care,MD,LIC234747,FL,FAC000465,555-316-3967,dr.anderson87@wrshealthproviders.com,True,True,2013-04-03,2025-09-06 23:53:57.982591
PRV000966,1000000966,Michelle,Allen,Radiology,Sports Medicine,NP,LIC848006,IL,FAC000219,555-471-2233,dr.king62@wrshealthproviders.com,True,True,2007-10-24,2022-10-28 23:53:57.982591
PRV000967,1000000967,John,Hall,Internal Medicine,,PA,LIC620083,AZ,FAC000242,555-713-1620,dr.lewis93@wrshealthproviders.com,False,True,2012-09-02,2025-06-14 23:53:57.982591
PRV000968,1000000968,Robert,Baker,General Surgery,,MD,LIC815411,PA,FAC000854,555-184-1164,dr.hall78@wrshealthproviders.com,True,True,2013-07-29,2021-03-06 23:53:57.982591
PRV000969,1000000969,Laura,Young,Obstetrics and Gynecology,,PA,LIC754358,AZ,FAC000610,555-239-7611,dr.baker67@wrshealthproviders.com,True,True,2024-09-28,2025-10-31 23:53:57.982591
PRV000970,1000000970,Robert,Robinson,Emergency Medicine,Geriatrics,NP,LIC748163,PA,FAC000493,555-337-4477,dr.walker2@wrshealthproviders.com,True,True,2024-11-21,2021-05-29 23:53:57.982591
PRV000971,1000000971,Thomas,Clark,Cardiology,Critical Care,DO,LIC988185,CA,FAC000831,555-368-3193,dr.martinez72@wrshealthproviders.com,True,False,2009-05-14,2023-08-20 23:53:57.982591
PRV000972,1000000972,Michelle,Scott,Anesthesiology,,MD,LIC976539,NY,FAC000649,555-248-8259,dr.green47@wrshealthproviders.com,True,True,2019-07-01,2021-04-05 23:53:57.982591
PRV000973,1000000973,Michelle,Robinson,Anesthesiology,Critical Care,NP,LIC617159,NY,FAC000675,555-869-8967,dr.young52@wrshealthproviders.com,True,True,2025-01-16,2022-11-18 23:53:57.982591
PRV000974,1000000974,Robert,Nelson,Family Medicine,,NP,LIC827814,NY,FAC000046,555-814-8757,dr.anderson58@wrshealthproviders.com,True,True,2025-01-13,2023-05-30 23:53:57.982591
PRV000975,1000000975,John,Hall,Cardiology,Sports Medicine,MD,LIC930870,CA,FAC000086,555-156-9708,dr.young44@wrshealthproviders.com,True,True,2017-08-05,2021-05-05 23:53:57.982591
PRV000976,1000000976,Emily,Anderson,Ophthalmology,Geriatrics,PA,LIC810609,IL,FAC000862,555-435-6012,dr.green21@wrshealthproviders.com,True,True,2004-03-27,2021-04-19 23:53:57.982591
PRV000977,1000000977,Robert,Anderson,Cardiology,Interventional,MD,LIC905761,FL,FAC000907,555-970-3710,dr.king87@wrshealthproviders.com,True,True,2020-09-01,2025-06-23 23:53:57.982591
PRV000978,1000000978,Nancy,Anderson,Pediatrics,Sports Medicine,MD,LIC464774,PA,FAC000896,555-532-9292,dr.scott82@wrshealthproviders.com,False,True,2014-10-25,2021-11-24 23:53:57.982591
PRV000979,1000000979,Lisa,King,Oncology,Interventional,MD,LIC271142,NY,FAC000006,555-276-4846,dr.baker1@wrshealthproviders.com,True,True,2012-12-23,2021-04-15 23:53:57.982591
PRV000980,1000000980,Jennifer,Anderson,Radiology,Interventional,MD,LIC512892,IL,FAC000101,555-731-6904,dr.walker21@wrshealthproviders.com,True,True,2021-08-06,2024-08-29 23:53:57.982591
PRV000981,1000000981,Robert,King,Anesthesiology,,DO,LIC227949,FL,FAC000677,555-859-7074,dr.baker13@wrshealthproviders.com,True,True,2012-10-17,2023-11-26 23:53:57.982591
PRV000982,1000000982,Thomas,Thompson,Ophthalmology,Sports Medicine,MD,LIC431254,NY,FAC000903,555-370-4252,dr.baker46@wrshealthproviders.com,True,True,2016-02-19,2021-10-14 23:53:57.982591
PRV000983,1000000983,John,Robinson,Pediatrics,Pain Management,PA,LIC652519,IL,FAC000967,555-810-5558,dr.baker43@wrshealthproviders.com,False,True,2005-08-21,2024-09-07 23:53:57.982591
PRV000984,1000000984,Jennifer,Allen,Emergency Medicine,,MD,LIC587157,PA,FAC000297,555-362-9818,dr.thompson75@wrshealthproviders.com,False,True,2013-04-18,2024-02-19 23:53:57.982591
PRV000985,1000000985,Richard,Anderson,Obstetrics and Gynecology,Critical Care,MD,LIC648026,PA,FAC000580,555-906-3979,dr.thompson86@wrshealthproviders.com,False,True,2008-07-14,2022-09-22 23:53:57.982591
PRV000986,1000000986,Richard,Walker,Family Medicine,Sports Medicine,MD,LIC754779,AZ,FAC000176,555-193-4949,dr.clark5@wrshealthproviders.com,True,True,2014-04-20,2025-08-08 23:53:57.982591
PRV000987,1000000987,Lisa,Walker,Neurology,,MD,LIC837296,NY,FAC000424,555-635-1068,dr.nelson44@wrshealthproviders.com,True,True,2010-12-04,2021-10-08 23:53:57.982591
PRV000988,1000000988,Jennifer,Young,General Surgery,Pain Management,PA,LIC984953,TX,FAC000161,555-220-2977,dr.clark6@wrshealthproviders.com,True,True,2021-06-14,2022-04-11 23:53:57.982591
PRV000989,1000000989,John,Anderson,Radiology,,DO,LIC649566,PA,FAC000079,555-420-6552,dr.allen52@wrshealthproviders.com,True,True,2007-06-02,2021-07-28 23:53:57.982591
PRV000990,1000000990,Laura,King,Internal Medicine,,NP,LIC723667,TX,FAC000847,555-588-7642,dr.thompson60@wrshealthproviders.com,True,True,2008-10-17,2021-07-16 23:53:57.982591
PRV000991,1000000991,Emily,Thompson,Internal Medicine,,MD,LIC946424,NY,FAC000819,555-716-5529,dr.young27@wrshealthproviders.com,False,True,2010-05-04,2025-07-13 23:53:57.982591
PRV000992,1000000992,Karen,Robinson,Internal Medicine,Critical Care,MD,LIC848895,AZ,FAC000565,555-897-2632,dr.anderson81@wrshealthproviders.com,True,True,2006-01-18,2021-04-21 23:53:57.982591
PRV000993,1000000993,Michelle,Thompson,Obstetrics and Gynecology,Geriatrics,MD,LIC220949,NY,FAC000632,555-788-7072,dr.scott34@wrshealthproviders.com,True,True,2010-12-24,2024-05-09 23:53:57.982591
PRV000994,1000000994,Michael,King,Oncology,Pain Management,MD,LIC520525,FL,FAC000874,555-990-2681,dr.allen62@wrshealthproviders.com,True,True,2021-07-30,2022-01-05 23:53:57.982591
PRV000995,1000000995,William,Scott,Obstetrics and Gynecology,Interventional,MD,LIC955293,IL,FAC000162,555-315-9940,dr.nelson25@wrshealthproviders.com,False,True,2023-11-25,2025-03-20 23:53:57.982591
PRV000996,1000000996,Emily,Hall,Internal Medicine,,DO,LIC864093,FL,FAC000942,555-881-6939,dr.lewis6@wrshealthproviders.com,True,True,2004-09-02,2021-05-15 23:53:57.982591
PRV000997,1000000997,Lisa,King,Orthopedics,Interventional,MD,LIC680741,FL,FAC000886,555-477-5070,dr.clark39@wrshealthproviders.com,True,True,2008-02-04,2025-10-06 23:53:57.982591
PRV000998,1000000998,Lisa,Green,Orthopedics,Geriatrics,DO,LIC361383,IL,FAC000164,555-260-4355,dr.allen35@wrshealthproviders.com,False,True,2020-10-08,2021-05-09 23:53:57.982591
PRV000999,1000000999,Emily,Thompson,Endocrinology,,MD,LIC203424,TX,FAC000973,555-581-6924,dr.anderson88@wrshealthproviders.com,True,True,2024-10-26,2025-03-06 23:53:57.982591
PRV001000,1000001000,Michael,Lewis,Family Medicine,Critical Care,MD,LIC600538,IL,FAC000744,555-114-9261,dr.nelson31@wrshealthproviders.com,True,True,2014-11-09,2022-12-21 23:53:57.982591
